2015.5,-0.001374315,9.98652E-05,0.005,0.012987196,0.081649757,3
2015.75,0.005124609,0.000598444,0.005,-0.019544596,-0.239472154,4
2016,0.015280522,0.003511768,0.005,-0.061035891,-0.222985269,1
2016.25,0.008868268,0.003591026,0.005,0,-0.054756224,2
2016.5,0.009267074,0.007263352,0.003333333,-0.087647307,0.270752161,3
2016.75,0.012897178,0.012091327,0.0025,-0.054915758,0.035699439,4
2017,0.01259357,0.024340768,0.0025,0,0.118603044,1
2017.25,0.003578043,0.029143995,0.0025,0.031748698,-0.055424142,2
2017.5,0.008509195,0.029596339,0.0025,0.023167059,-0.053586012,3
2017.75,0.011849991,0.030941802,0.0041,0.015151805,0.124732897,4
2018,0.008021301,0.024144099,0.005,0.044124805,0.184649847,1
2018.25,0.002837628,0.022945557,0.005,-0.021819047,0.01685184,2
2018.5,0.013668171,0.022836387,0.006,-0.045120435,0.108784726,3
2018.75,0.007875817,0.0207947,0.0075,-0.010068547,0.115120775,3
2019,0.011443312,0.017967386,0.0075,-0.004765826,-0.52427398,1
2019.25,0.003139889,0.019672766,0.0075,-0.022544916,-0.022589085,2
2019.5,0.005179198,0.018639869,0.0075,-0.041464124,-0.059271132,3
